username,count,qid
TiagoLubiana,1,Q66508158
SR5,6,Q66508159
TiagoLubiana,2,Q66508159
Jvcavv,2,Q66508159
SR5,6,Q66511282
TiagoLubiana,2,Q66511282
Jvcavv,2,Q66511282
SR5,6,Q66511292
Jvcavv,2,Q66511292
Daniel Mietchen,1,Q66511292
TiagoLubiana,1,Q66511292
SR5,6,Q66511307
Jvcavv,2,Q66511307
Daniel Mietchen,1,Q66511307
TiagoLubiana,1,Q66511307
SR5,6,Q66512318
Jvcavv,2,Q66512318
TiagoLubiana,2,Q66512318
SR5,6,Q66512329
TiagoLubiana,2,Q66512329
Jvcavv,2,Q66512329
SR5,6,Q66512354
TiagoLubiana,2,Q66512354
Jvcavv,2,Q66512354
SR5,6,Q66568557
Jvcavv,2,Q66568557
TiagoLubiana,1,Q66568557
Daniel Mietchen,1,Q66568557
SR5,6,Q66568559
Jvcavv,2,Q66568559
TiagoLubiana,1,Q66568559
SR5,6,Q66591043
Jvcavv,2,Q66591043
TiagoLubiana,1,Q66591043
SR5,6,Q66715554
Jvcavv,2,Q66715554
Daniel Mietchen,1,Q66715554
TiagoLubiana,1,Q66715554
TiagoLubiana,5,Q101062544
TiagoLubiana,1,Q101062548
TiagoLubiana,1,Q101062553
TiagoLubiana,7,Q101404901
TiagoLubiana,6,Q104416172
TiagoLubiana,2,Q107297649
TiagoLubiana,3,Q107375657
TiagoLubiana,1,Q109650385
SR5,6,Q66569878
Jvcavv,2,Q66569878
TiagoLubiana,1,Q66569878
Charp238,1,Q66569878
SR5,6,Q66544357
Modeum,2,Q66544357
TiagoLubiana,2,Q66544357
Jvcavv,2,Q66544357
SR5,6,Q66558305
Jvcavv,2,Q66558305
Modeum,2,Q66558305
TiagoLubiana,1,Q66558305
SR5,6,Q66563538
Jvcavv,2,Q66563538
TiagoLubiana,1,Q66563538
SR5,6,Q66602566
Jvcavv,2,Q66602566
TiagoLubiana,1,Q66602566
Daniel Mietchen,1,Q66602566
SR5,6,Q66602567
Jvcavv,2,Q66602567
Daniel Mietchen,1,Q66602567
TiagoLubiana,1,Q66602567
SR5,6,Q66564409
Jvcavv,2,Q66564409
TiagoLubiana,1,Q66564409
SR5,6,Q66564464
Jvcavv,2,Q66564464
TiagoLubiana,1,Q66564464
SR5,6,Q66570084
SR5,6,Q66570086
TiagoLubiana,4,Q66570086
SR5,6,Q66570087
TiagoLubiana,4,Q107376038
TiagoLubiana,3,Q5171590
Jvcavv,2,Q5171590
Cewbot,1,Q5171590
Mahmoudalrawi,1,Q5171590
Sk!dbot,1,Q5171590
Mr. Ibrahem,1,Q5171590
Salsero35,1,Q5171590
Nikola Tulechki,1,Q5171590
Lockal,1,Q5171590
Dexbot,1,Q5171590
Chlorophonia,1,Q5171590
SR5,6,Q66563270
Jvcavv,2,Q66563270
TiagoLubiana,1,Q66563270
SR5,6,Q66601586
Jvcavv,2,Q66601586
TiagoLubiana,1,Q66601586
Daniel Mietchen,1,Q66601586
SR5,6,Q66601592
Jvcavv,2,Q66601592
TiagoLubiana,1,Q66601592
Daniel Mietchen,1,Q66601592
SR5,6,Q66601593
Jvcavv,2,Q66601593
Daniel Mietchen,1,Q66601593
TiagoLubiana,1,Q66601593
TiagoLubiana,6,Q104478673
Jmarchn,6,Q3454532
Cycn,4,Q3454532
MatSuBot,3,Q3454532
Vojtěch Dostál,2,Q3454532
Nikola Tulechki,2,Q3454532
فاطمة الزهراء,2,Q3454532
TiagoLubiana,2,Q3454532
Modeum,2,Q3454532
Leone Melo,1,Q3454532
AkkakkBot,1,Q3454532
Hamid.Moghadam,1,Q3454532
Cewbot,1,Q3454532
EmausBot,1,Q3454532
Sk!dbot,1,Q3454532
FShbib,1,Q3454532
2601:603:B80:682F:F4D6:F139:5F9F:9BAE,1,Q3454532
Kopiersperre,1,Q3454532
ČsrVK,1,Q3454532
Dr. Greywolf,1,Q3454532
Praker88,1,Q3454532
Dcirovic,1,Q3454532
PKM,1,Q3454532
SR5,6,Q66591886
Modeum,1,Q66591886
SR5,6,Q66591888
Modeum,3,Q66591888
TiagoLubiana,5,Q106249115
TiagoLubiana,2,Q106517045
TiagoLubiana,3,Q107375270
TiagoLubiana,5,Q107375344
SR5,6,Q66505052
TiagoLubiana,5,Q66505052
Jvcavv,2,Q66505052
SR5,6,Q66599484
Jvcavv,2,Q66599484
TiagoLubiana,1,Q66599484
Pi bot,2,Q1312410
KLBot2,2,Q1312410
Ske,2,Q1312410
Lockalbot,1,Q1312410
Dexbot,1,Q1312410
BeneBot*,1,Q1312410
Kruusamägi,1,Q1312410
TiagoLubiana,1,Q106517058
TiagoLubiana,7,Q101404921
TiagoLubiana,3,Q104416190
TiagoLubiana,1,Q71306995
TiagoLubiana,6,Q101405208
TiagoLubiana,1,Q104416326
TiagoLubiana,7,Q101404910
TiagoLubiana,4,Q104416180
TiagoLubiana,7,Q101405119
TiagoLubiana,3,Q104416318
TiagoLubiana,8,Q105533264
TiagoLubiana,1,Q107550674
TiagoLubiana,1,Q108662704
TiagoLubiana,1,Q109282906
TiagoLubiana,1,Q109282907
TiagoLubiana,1,Q107446862
TiagoLubiana,7,Q105533311
TiagoLubiana,1,Q107550667
TiagoLubiana,1,Q107550668
TiagoLubiana,1,Q107550669
TiagoLubiana,1,Q107446528
TiagoLubiana,1,Q107446529
TiagoLubiana,1,Q107446079
TiagoLubiana,1,Q107446866
TiagoLubiana,1,Q107446790
TiagoLubiana,7,Q105533267
TiagoLubiana,2,Q107297727
TiagoLubiana,1,Q107297743
TiagoLubiana,1,Q107297744
TiagoLubiana,1,Q107297769
TiagoLubiana,1,Q107301438
TiagoLubiana,1,Q107446097
TiagoLubiana,1,Q107446142
TiagoLubiana,1,Q107446144
TiagoLubiana,1,Q107446145
TiagoLubiana,3,Q107446151
TiagoLubiana,1,Q107446152
TiagoLubiana,1,Q109593257
TiagoLubiana,1,Q109593258
TiagoLubiana,1,Q109593259
TiagoLubiana,1,Q109593260
TiagoLubiana,1,Q109593261
TiagoLubiana,1,Q106410723
TiagoLubiana,1,Q106410727
TiagoLubiana,1,Q106410731
TiagoLubiana,1,Q106410728
TiagoLubiana,1,Q106410732
TiagoLubiana,1,Q106414259
TiagoLubiana,1,Q106414267
TiagoLubiana,1,Q106414359
TiagoLubiana,1,Q106414260
TiagoLubiana,1,Q106414310
TiagoLubiana,1,Q106414309
TiagoLubiana,1,Q106414315
TiagoLubiana,1,Q106414353
TiagoLubiana,1,Q106414366
Epìdosis,6,Q1076064
IngeniousBot,4,Q1076064
Jmarchn,4,Q1076064
Cewbot,3,Q1076064
Mykola Swarnyk,3,Q1076064
Adert,3,Q1076064
Modeum,2,Q1076064
62.37.8.90,2,Q1076064
TiagoLubiana,2,Q1076064
Chlorophonia,2,Q1076064
Legobot,2,Q1076064
Mr. Ibrahem,1,Q1076064
79.180.135.11,1,Q1076064
MatSuBot,1,Q1076064
Tagishsimon,1,Q1076064
Sk!dbot,1,Q1076064
SUM1,1,Q1076064
Pere prlpz,1,Q1076064
Jaumellecha,1,Q1076064
JotaCartas,1,Q1076064
Romanm,1,Q1076064
RobotMichiel1972,1,Q1076064
Liamjamesperritt,1,Q1076064
Dexbot,1,Q1076064
Uwe Gille,1,Q1076064
2806:101E:C:249B:7C4D:3609:344E:8502,1,Q1076064
DeltaBot,1,Q1076064
"""Yahia""",1,Q1076064
ماني,1,Q1076064
Kippelboy,1,Q1076064
Nikola Tulechki,1,Q1076064
TiagoLubiana,1,Q107446899
TiagoLubiana,1,Q106722982
TiagoLubiana,1,Q106722983
TiagoLubiana,1,Q109922902
TiagoLubiana,1,Q108662908
TiagoLubiana,1,Q107297639
TiagoLubiana,5,Q104745975
TiagoLubiana,2,Q107375437
TiagoLubiana,1,Q107446532
TiagoLubiana,1,Q107446533
TiagoLubiana,1,Q107446793
TiagoLubiana,1,Q107550612
TiagoLubiana,1,Q107550613
TiagoLubiana,1,Q107550677
TiagoLubiana,1,Q107550678
TiagoLubiana,1,Q107550679
TiagoLubiana,1,Q107550687
TiagoLubiana,1,Q107550688
TiagoLubiana,1,Q107550689
TiagoLubiana,1,Q107550695
TiagoLubiana,2,Q107551428
TiagoLubiana,2,Q107558773
TiagoLubiana,1,Q107559260
TiagoLubiana,1,Q107559262
TiagoLubiana,1,Q107559266
Uwe Gille,4,Q2309690
Charles Matthews,3,Q2309690
TiagoLubiana,3,Q2309690
Ske,3,Q2309690
Sk!dbot,1,Q2309690
TiagoLubiana,1,Q108625783
TiagoLubiana,1,Q108651089
TiagoLubiana,1,Q108651091
TiagoLubiana,1,Q108651093
TiagoLubiana,1,Q108662706
TiagoLubiana,1,Q108853725
TiagoLubiana,1,Q108853727
TiagoLubiana,1,Q108853729
TiagoLubiana,1,Q108933026
TiagoLubiana,1,Q109235348
TiagoLubiana,1,Q109235349
TiagoLubiana,1,Q109235350
TiagoLubiana,1,Q109259743
TiagoLubiana,1,Q109282914
TiagoLubiana,1,Q109282915
TiagoLubiana,1,Q109316589
TiagoLubiana,4,Q109360915
TiagoLubiana,1,Q109593249
TiagoLubiana,1,Q109650359
TiagoLubiana,1,Q109650380
TiagoLubiana,1,Q109650381
TiagoLubiana,1,Q109662155
TiagoLubiana,1,Q109662158
TiagoLubiana,1,Q109662162
TiagoLubiana,1,Q109662168
TiagoLubiana,1,Q109746211
TiagoLubiana,1,Q109746358
TiagoLubiana,1,Q109746360
TiagoLubiana,1,Q109746363
TiagoLubiana,1,Q109922584
TiagoLubiana,1,Q109922748
TiagoLubiana,1,Q109922749
TiagoLubiana,1,Q109922901
TiagoLubiana,1,Q109922908
Botcrux,11,Q514525
Charles Matthews,7,Q514525
Veracious,5,Q514525
Horcrux,5,Q514525
Sannita,4,Q514525
TiagoLubiana,3,Q514525
Adert,3,Q514525
Nickpolk,3,Q514525
Cewbot,3,Q514525
Dexbot,3,Q514525
Ske,3,Q514525
Rezabot,2,Q514525
AkkakkBot,2,Q514525
KLBot2,2,Q514525
EmausBot,2,Q514525
Simon Villeneuve,2,Q514525
Marcok,2,Q514525
Legobot,2,Q514525
Mkbergman,2,Q514525
Thisismattmiller,2,Q514525
Jmarchn,1,Q514525
Mariina,1,Q514525
178.124.21.108,1,Q514525
Nikola Tulechki,1,Q514525
Nesca123,1,Q514525
Uwe Gille,1,Q514525
21775198.138-dopisnik,1,Q514525
XX-59-40,1,Q514525
SalviBot,1,Q514525
UlutSoft3,1,Q514525
Alohaaaa,1,Q514525
The Eloquent Peasant,1,Q514525
Reinheitsgebot,1,Q514525
Neuraxıs,1,Q514525
MatSuBot,1,Q514525
Dcirovic,1,Q514525
ROE100,1,Q514525
JAnDbot,1,Q514525
MsynBot,1,Q514525
CalakBot,1,Q514525
BotMultichill,1,Q514525
Vantty,1,Q514525
Tagishsimon,1,Q514525
88.20.46.27,1,Q514525
Emw,1,Q514525
TadejM,1,Q514525
Yamaha5,1,Q514525
Daniel Mietchen,1,Q514525
MerlIwBot,1,Q514525
Charles Matthews,6,Q1638475
Dexbot,4,Q1638475
Russian Rocky,3,Q1638475
Legobot,3,Q1638475
MatSuBot,2,Q1638475
Daniel Mietchen,2,Q1638475
Frahbil,1,Q1638475
JAnDbot,1,Q1638475
TiagoLubiana,1,Q1638475
Kaguya-Taketori,1,Q1638475
Reinheitsgebot,1,Q1638475
MerlIwBot,1,Q1638475
Nikola Tulechki,1,Q1638475
Pi bot,1,Q1638475
Rybulo7,1,Q1638475
Maryam khalf,1,Q1638475
Nazari.bio,1,Q1638475
Enrevseluj,1,Q1638475
JMagalhães,1,Q1638475
Maxeto0910,1,Q1638475
MOSIOR,1,Q1638475
Vantty,1,Q1638475
JotaCartas,1,Q1638475
콩가루,1,Q1638475
Osteologia,4,Q1760914
Ske,2,Q1760914
5.45.44.133,2,Q1760914
Vantty,1,Q1760914
180.11.39.218,1,Q1760914
KrBot,1,Q1760914
TiagoLubiana,1,Q1760914
Chameleon222,1,Q1760914
MerlIwBot,1,Q1760914
Lockalbot,1,Q1760914
Dexbot,1,Q1760914
Drahtloser,1,Q1760914
Giardello,1,Q1760914
Wikiklaas,1,Q1760914
Cewbot,4,Q1873857
IngeniousBot,4,Q1873857
Romaine,3,Q1873857
Chlorophonia,3,Q1873857
Ske,3,Q1873857
Dexbot,3,Q1873857
MatSuBot,3,Q1873857
Legobot,2,Q1873857
Nikola Tulechki,2,Q1873857
Jvcavv,2,Q1873857
TiagoLubiana,1,Q1873857
Pere prlpz,1,Q1873857
Osteologia,1,Q1873857
Victor M. Vicente Selvas,1,Q1873857
JotaCartas,1,Q1873857
92.37.20.25,1,Q1873857
Posible2006,1,Q1873857
PKM,1,Q1873857
Bioriderya,1,Q1873857
Momas,1,Q1873857
SalviBot,1,Q1873857
BeneBot*,1,Q1873857
Khantarak,1,Q1873857
FShbib,1,Q1873857
Роман Беккер,1,Q1873857
Jmarchn,5,Q1956556
TiagoLubiana,5,Q1956556
Epolk,5,Q1956556
Cewbot,4,Q1956556
Sintakso,3,Q1956556
Ary29,2,Q1956556
Avicenno,2,Q1956556
Dexbot,2,Q1956556
Legobot,2,Q1956556
Stiegenaufgang,1,Q1956556
Nikola Tulechki,1,Q1956556
PKM,1,Q1956556
Reinheitsgebot,1,Q1956556
Mohammad hajeer,1,Q1956556
92.37.20.25,1,Q1956556
Hosseiniran,1,Q1956556
Роман Беккер,1,Q1956556
176.59.40.55,1,Q1956556
ASammourBot,1,Q1956556
Mr. Ibrahem,1,Q1956556
Ombra,1,Q1956556
Tagishsimon,1,Q1956556
DrFO.Tn,1,Q1956556
Yamaha5,1,Q1956556
Sk!dbot,1,Q1956556
Nickpolk,1,Q1956556
Ske,1,Q1956556
FogueraC,1,Q1956556
AttoRenato,1,Q1956556
BotNinja,1,Q1956556
Uwe Gille,1,Q1956556
Daniel Mietchen,1,Q1956556
LeLaisserPasserA38,1,Q1956556
PLbot,1,Q1956556
Chlorophonia,4,Q2927095
TiagoLubiana,4,Q2927095
Tubezlob,2,Q2927095
Dexbot,2,Q2927095
Nickpolk,2,Q2927095
Legobot,2,Q2927095
Rigadoun,1,Q2927095
MatSuBot,1,Q2927095
Nikola Tulechki,1,Q2927095
Reinheitsgebot,1,Q2927095
BeneBot*,1,Q2927095
Andres,1,Q2927095
SUM1,1,Q2927095
Do not follow,1,Q2927095
E-Soter,1,Q2927095
Curious,1,Q2927095
Romanm,1,Q2927095
PLbot,1,Q2927095
Radio89,1,Q2927095
Andreas Raether,1,Q2927095
ZeynepTA,1,Q2927095
Uwe Gille,1,Q2927095
PKM,1,Q2927095
Charles Matthews,7,Q2944097
Daniel Mietchen,5,Q2944097
Cewbot,3,Q2944097
Adert,3,Q2944097
Lusum,2,Q2944097
TiagoLubiana,2,Q2944097
Yaakoub45,2,Q2944097
Legobot,2,Q2944097
187.189.197.132,2,Q2944097
Okkn,2,Q2944097
Ykhwong,1,Q2944097
Allforrous,1,Q2944097
Simon Villeneuve,1,Q2944097
Vantty,1,Q2944097
QuickStatementsBot,1,Q2944097
Nikola Tulechki,1,Q2944097
Kaguya-Taketori,1,Q2944097
Handisilver,1,Q2944097
MatSuBot,1,Q2944097
Sk!dbot,1,Q2944097
Ortisa,1,Q2944097
Russian Rocky,1,Q2944097
AkkakkBot,1,Q2944097
Reinheitsgebot,1,Q2944097
Charles Matthews,6,Q15952110
180.11.39.218,4,Q15952110
Spondex,4,Q15952110
TiagoLubiana,3,Q15952110
Okkn,2,Q15952110
Modeum,2,Q15952110
AkkakkBot,1,Q15952110
Ske,1,Q15952110
Davidpar,1,Q15952110
Amb sib,1,Q15952110
Vantty,1,Q15952110
Modeum,4,Q59194082
TiagoLubiana,3,Q59194082
Jvcavv,2,Q59194082
Charles Matthews,1,Q59194082
SR5,6,Q66568495
Jvcavv,2,Q66568495
Nickpolk,1,Q66568495
TiagoLubiana,1,Q66568495
Daniel Mietchen,1,Q66568495
SR5,6,Q66568523
TiagoLubiana,3,Q66568523
Jvcavv,2,Q66568523
SR5,6,Q66591222
TiagoLubiana,3,Q66591222
Jvcavv,2,Q66591222
Nickpolk,1,Q66591222
SR5,6,Q66591223
Charles Matthews,2,Q66591223
TiagoLubiana,2,Q66591223
Jvcavv,2,Q66591223
Nickpolk,1,Q66591223
SR5,6,Q66592486
Jvcavv,2,Q66592486
Daniel Mietchen,1,Q66592486
TiagoLubiana,1,Q66592486
SR5,6,Q66592487
Jvcavv,2,Q66592487
TiagoLubiana,1,Q66592487
SR5,6,Q66592939
Jvcavv,2,Q66592939
TiagoLubiana,1,Q66592939
Charles Matthews,3,Q70060965
TiagoLubiana,2,Q70060965
Jvcavv,2,Q70060965
Charles Matthews,3,Q70229973
Jvcavv,2,Q70229973
TiagoLubiana,1,Q70229973
TiagoLubiana,12,Q70906206
Bluerasberry,3,Q75391368
TiagoLubiana,1,Q75391368
TiagoLubiana,2,Q104529419
TiagoLubiana,3,Q104967719
TiagoLubiana,4,Q105321320
TiagoLubiana,4,Q105321357
TiagoLubiana,4,Q105321399
TiagoLubiana,5,Q106256012
TiagoLubiana,4,Q106787303
TiagoLubiana,3,Q107375515
TiagoLubiana,3,Q107375813
TiagoLubiana,1,Q108625896
TiagoLubiana,1,Q108625902
TiagoLubiana,1,Q109922728
Ske,8,Q16677715
MatSuBot,1,Q16677715
GZWDer (flood),1,Q16677715
Rudloff,1,Q16677715
Lockalbot,1,Q16677715
أسامة معتصم,1,Q16677715
TiagoLubiana,7,Q101405053
TiagoLubiana,2,Q104416259
MatSuBot,3,Q5299987
SCIdude,2,Q5299987
TiagoLubiana,2,Q5299987
Jvcavv,2,Q5299987
Tomruen,1,Q5299987
சத்திரத்தான்,1,Q5299987
Miguelferig,1,Q5299987
Sk!dbot,1,Q5299987
AdmiralHood,1,Q5299987
Lockal,1,Q5299987
TiagoLubiana,3,Q104591481
TiagoLubiana,1,Q107446905
TiagoLubiana,1,Q107446918
TiagoLubiana,1,Q107452691
TiagoLubiana,1,Q107452692
Charles Matthews,7,Q107238
Botcrux,6,Q107238
Andreasmperu,6,Q107238
Mazzie90,5,Q107238
DanmicholoBot,5,Q107238
MatSuBot,5,Q107238
TiagoLubiana,5,Q107238
IngeniousBot,4,Q107238
Okkn,4,Q107238
Ske,4,Q107238
Emw,3,Q107238
Kooma,2,Q107238
KLBot2,2,Q107238
Sintakso,2,Q107238
PLbot,2,Q107238
Legobot,2,Q107238
Dexbot,2,Q107238
Flamenc,2,Q107238
Nikola Tulechki,2,Q107238
MsynBot,2,Q107238
Sergey kudryavtsev,2,Q107238
SamoaBot,2,Q107238
Pigsonthewing-bot,2,Q107238
201.244.118.35,1,Q107238
JAnDbot,1,Q107238
Hollófernyiges,1,Q107238
ASEDATC,1,Q107238
EdJohnston,1,Q107238
62.197.243.75,1,Q107238
157.43.73.216,1,Q107238
Otogi,1,Q107238
Mongrangvebet,1,Q107238
Tagishsimon,1,Q107238
MerlIwBot,1,Q107238
Theklan,1,Q107238
78.101.112.169,1,Q107238
179.56.209.92,1,Q107238
Dcirovic,1,Q107238
Loone416,1,Q107238
Kam Solusar,1,Q107238
Minina,1,Q107238
Delusion23,1,Q107238
NicoScribe,1,Q107238
Biyolojiyabikurdi,1,Q107238
Bot Sian EJ,1,Q107238
2402:3A80:B54:FF33:6437:23B3:D847:CFC3,1,Q107238
2800:BF0:8061:1327:B4ED:3F9A:990:4AE2,1,Q107238
JosephinIV,1,Q107238
Reinheitsgebot,1,Q107238
Nursinati,1,Q107238
Haplology,1,Q107238
2600:1702:3B60:E3E0:CC5:BCA7:783F:4B69,1,Q107238
Mariina,1,Q107238
PeaceSearcher,1,Q107238
SalviBot,1,Q107238
Egor,1,Q107238
Kpjas,1,Q107238
Ерден Карсыбеков,1,Q107238
PBot,1,Q107238
ASammour,1,Q107238
JotaCartas,1,Q107238
BeckNoDa,1,Q107238
SR5,1,Q107238
Premeditated,1,Q107238
AfroBrazilian,1,Q107238
Tubezlob,1,Q107238
Lombroso,1,Q107238
Uwe Gille,1,Q107238
AkkakkBot,1,Q107238
Pi bot,1,Q107238
Simon Villeneuve,1,Q107238
Kareyac,1,Q107238
Hakutora,1,Q107238
Alkişiyeva,1,Q107238
Geagea,1,Q107238
Charles Matthews,8,Q107988
MatSuBot,6,Q107988
TiagoLubiana,6,Q107988
Horcrux,6,Q107988
Botcrux,6,Q107988
Okkn,4,Q107988
Ske,4,Q107988
Modeum,3,Q107988
Dexbot,3,Q107988
Шкурба Андрій Вікторович,2,Q107988
Cewbot,2,Q107988
AkkakkBot,2,Q107988
Emw,2,Q107988
Dcirovic,2,Q107988
Legobot,2,Q107988
SamoaBot,2,Q107988
Whidou,2,Q107988
Sintakso,2,Q107988
Hakutora,1,Q107988
Beqabai,1,Q107988
Putnik,1,Q107988
Uwe Gille,1,Q107988
69.112.203.158,1,Q107988
Castell,1,Q107988
NowProperty,1,Q107988
ÀlexHinojo,1,Q107988
112.79.233.162,1,Q107988
NicoScribe,1,Q107988
Minina,1,Q107988
Ronhjones,1,Q107988
Գարվիք,1,Q107988
Biyolojiyabikurdi,1,Q107988
Kyng,1,Q107988
2001:44C8:4400:1B0:2DBB:F996:579B:D829,1,Q107988
Rezabot,1,Q107988
Kpjas,1,Q107988
Lombroso,1,Q107988
Reinheitsgebot,1,Q107988
Torgheh.dani,1,Q107988
AgrisR,1,Q107988
Simon Villeneuve,1,Q107988
194.146.149.93,1,Q107988
Esteban16,1,Q107988
Bot Sian EJ,1,Q107988
217.202.36.235,1,Q107988
Roba,1,Q107988
Ерден Карсыбеков,1,Q107988
FShbib,1,Q107988
MsynBot,1,Q107988
TDKR Chicago 101,1,Q107988
JotaCartas,1,Q107988
Kam Solusar,1,Q107988
ASEDATC,1,Q107988
Tubezlob,1,Q107988
ديفيد عادل وهبة خليل 2,1,Q107988
62.82.103.58,1,Q107988
Loone416,1,Q107988
SongofSol,1,Q107988
Pi bot,1,Q107988
Dominic,1,Q107988
SalviBot,1,Q107988
Escarbot,1,Q107988
Hollófernyiges,1,Q107988
1857a,1,Q107988
2405:205:21AC:86FD:0:0:29B9:68A1,1,Q107988
Macdonald-ross,1,Q107988
Xosé,1,Q107988
Otogi,1,Q107988
Tagishsimon,1,Q107988
186.79.19.245,1,Q107988
Nikola Tulechki,1,Q107988
YMS,1,Q107988
PeaceSearcher,1,Q107988
Chobot,1,Q107988
Александр Сигачёв,1,Q107988
Geagea,1,Q107988
Avicenno,1,Q107988
Champ0999,1,Q107988
MerlIwBot,1,Q107988
Charles Matthews,8,Q188417
Botcrux,7,Q188417
MatSuBot,7,Q188417
TiagoLubiana,6,Q188417
DanmicholoBot,5,Q188417
Horcrux,5,Q188417
Okkn,4,Q188417
Emw,3,Q188417
Townie,3,Q188417
AGbot,3,Q188417
Cewbot,3,Q188417
Biyolojiyabikurdi,3,Q188417
Ske,3,Q188417
EmausBot,3,Q188417
Legobot,3,Q188417
Mkbergman,2,Q188417
KrBot,2,Q188417
SamoaBot,2,Q188417
AmaryllisGardener,2,Q188417
Dexbot,2,Q188417
AkkakkBot,2,Q188417
Sintakso,2,Q188417
ASEDATC,2,Q188417
唐吉訶德的侍從,2,Q188417
SR5,2,Q188417
Jeblad,2,Q188417
Reinheitsgebot,1,Q188417
Minina,1,Q188417
Sciking,1,Q188417
ScAvenger,1,Q188417
Netha Hussain,1,Q188417
Roba,1,Q188417
Xosé,1,Q188417
Bot Sian EJ,1,Q188417
Вик Ретлхед,1,Q188417
Tagishsimon,1,Q188417
Rezabot,1,Q188417
BotNinja,1,Q188417
200.83.212.238,1,Q188417
62.82.103.58,1,Q188417
Chobot,1,Q188417
Brunei,1,Q188417
Pi bot,1,Q188417
Tubezlob,1,Q188417
Zzme123,1,Q188417
Arnaugir,1,Q188417
Daniel Mietchen,1,Q188417
Loone416,1,Q188417
Dominic,1,Q188417
PKM,1,Q188417
Yahya,1,Q188417
AfroBrazilian,1,Q188417
Hollófernyiges,1,Q188417
Superzerocool,1,Q188417
Zhenqinli,1,Q188417
Uwe Gille,1,Q188417
JAnDbot,1,Q188417
Cliverbot,1,Q188417
MerlIwBot,1,Q188417
Xwedêda,1,Q188417
Davidpar,1,Q188417
Akrasia25,1,Q188417
Kyng,1,Q188417
PeaceSearcher,1,Q188417
Geagea,1,Q188417
Դատարկություն,1,Q188417
Juhsta,1,Q188417
KLBot2,1,Q188417
Vantty,1,Q188417
Xavier Dengra,1,Q188417
MuanN,1,Q188417
JotaCartas,1,Q188417
AxelBoldt,1,Q188417
Buli~wikidatawiki,1,Q188417
Kpjas,1,Q188417
PBot,1,Q188417
Lombroso,1,Q188417
PLbot,1,Q188417
Nikola Tulechki,1,Q188417
SongofSol,1,Q188417
MsynBot,1,Q188417
Avicenno,1,Q188417
Artgam,1,Q188417
TiagoLubiana,6,Q101405212
TiagoLubiana,1,Q104416338
TiagoLubiana,1,Q109922445
TiagoLubiana,7,Q101405123
KrBot,1,Q101405123
TiagoLubiana,3,Q104416322
KrBot,1,Q104416322
TiagoLubiana,5,Q104529282
TiagoLubiana,1,Q107446753
TiagoLubiana,7,Q101405064
TiagoLubiana,3,Q104416268
TiagoLubiana,3,Q104529394
TiagoLubiana,1,Q108651080
TiagoLubiana,1,Q107446903
TiagoLubiana,2,Q68620790
TiagoLubiana,7,Q101405068
TiagoLubiana,4,Q104416272
SR5,6,Q66589796
Jvcavv,2,Q66589796
TiagoLubiana,1,Q66589796
Daniel Mietchen,1,Q66589796
MatSuBot,1,Q66589796
SR5,6,Q66589797
TiagoLubiana,5,Q66589797
Jvcavv,2,Q66589797
Charles Matthews,2,Q66589797
Nickpolk,1,Q66589797
MatSuBot,1,Q66589797
SR5,6,Q66589798
Jvcavv,2,Q66589798
MatSuBot,1,Q66589798
TiagoLubiana,1,Q66589798
Daniel Mietchen,1,Q66589798
SR5,6,Q66591092
Jvcavv,2,Q66591092
TiagoLubiana,1,Q66591092
MatSuBot,1,Q66591092
SR5,6,Q66591093
Jvcavv,2,Q66591093
MatSuBot,1,Q66591093
TiagoLubiana,1,Q66591093
Ske,3,Q7168698
Jvcavv,2,Q7168698
MatSuBot,1,Q7168698
Cewbot,1,Q7168698
Lockal,1,Q7168698
Nikola Tulechki,1,Q7168698
21775198.138-dopisnik,1,Q7168698
Sk!dbot,1,Q7168698
TiagoLubiana,1,Q7168698
TiagoLubiana,6,Q101405209
Data4chem,1,Q101405209
TiagoLubiana,1,Q104416343
Frivadossi,1,Q5757655
SCIdude,1,Q5757655
MatSuBot,1,Q5757655
Lockal,1,Q5757655
Sk!dbot,1,Q5757655
Jtorquy,1,Q5757655
Iztwoz,1,Q5757655
Nikola Tulechki,1,Q5757655
Ary29,3,Q6693042
Geoide,1,Q6693042
Taibhseoir,1,Q6693042
Sk!dbot,1,Q6693042
Nikola Tulechki,1,Q6693042
Iztwoz,1,Q6693042
SCIdude,1,Q6693042
Lockal,1,Q6693042
TiagoLubiana,7,Q101404928
TiagoLubiana,3,Q104416199
SR5,6,Q66569883
Jvcavv,2,Q66569883
TiagoLubiana,1,Q66569883
TiagoLubiana,7,Q101405122
TiagoLubiana,2,Q104416321
TiagoLubiana,7,Q101405074
TiagoLubiana,3,Q104416277
TiagoLubiana,2,Q85776801
MatSuBot,1,Q85776801
GZWDer (flood),1,Q85776801
Lockal,1,Q85776801
Pi bot,1,Q85776801
0RASEC0,1,Q85776801
SR5,6,Q66563468
Jvcavv,2,Q66563468
TiagoLubiana,1,Q66563468
SR5,6,Q66563475
Jvcavv,2,Q66563475
TiagoLubiana,1,Q66563475
Daniel Mietchen,1,Q66563475
MatSuBot,1,Q66563475
SR5,6,Q66563476
Jvcavv,2,Q66563476
TiagoLubiana,1,Q66563476
Daniel Mietchen,1,Q66563476
MatSuBot,1,Q66563476
SR5,6,Q66568567
Jvcavv,2,Q66568567
Daniel Mietchen,1,Q66568567
